unitid,year,fips,ftpt,retention_rate,returning_students,prev_cohort,prev_exclusions,prev_cohort_adj
487995,2020,6,1,,,,,
487995,2020,6,2,,,,,
487995,2020,6,99,,0.0,0.0,0.0,0.0
488004,2020,36,1,,0.0,0.0,0.0,0.0
488004,2020,36,2,,,,,
488004,2020,36,99,,0.0,0.0,0.0,0.0
488013,2020,34,1,0.55,12.0,22.0,0.0,22.0
488013,2020,34,2,,,,,
488013,2020,34,99,0.55,12.0,22.0,0.0,22.0
488022,2020,45,1,0.0,0.0,1.0,0.0,1.0
488022,2020,45,2,0.67,2.0,3.0,0.0,3.0
488022,2020,45,99,0.5,2.0,4.0,0.0,4.0
488031,2020,6,1,,0.0,0.0,0.0,0.0
488031,2020,6,2,,0.0,0.0,0.0,0.0
488031,2020,6,99,,0.0,0.0,0.0,0.0
488040,2020,45,1,0.21,3.0,14.0,0.0,14.0
488040,2020,45,2,,,,,
488040,2020,45,99,0.21,3.0,14.0,0.0,14.0
488059,2020,12,1,0.75,3.0,4.0,0.0,4.0
488059,2020,12,2,,,,,
488059,2020,12,99,0.75,3.0,4.0,0.0,4.0
488068,2020,47,1,,0.0,0.0,0.0,0.0
488068,2020,47,2,,0.0,0.0,0.0,0.0
488068,2020,47,99,,0.0,0.0,0.0,0.0
488077,2020,4,1,0.62,180.0,293.0,1.0,292.0
488077,2020,4,2,0.51,81.0,169.0,10.0,159.0
488077,2020,4,99,0.58,261.0,462.0,11.0,451.0
488101,2020,36,1,0.98,40.0,41.0,0.0,41.0
488101,2020,36,2,,,,,
488101,2020,36,99,0.98,40.0,41.0,0.0,41.0
488110,2020,48,1,0.58,7.0,12.0,0.0,12.0
488110,2020,48,2,0.44,4.0,9.0,0.0,9.0
488110,2020,48,99,0.52,11.0,21.0,0.0,21.0
488129,2020,18,1,0.75,3.0,4.0,0.0,4.0
488129,2020,18,2,0.8,4.0,5.0,0.0,5.0
488129,2020,18,99,0.78,7.0,9.0,0.0,9.0
488138,2020,22,1,,,,,
488138,2020,22,2,,,,,
488138,2020,22,99,,0.0,0.0,0.0,0.0
488147,2020,12,1,0.76,28.0,37.0,0.0,37.0
488147,2020,12,2,,,,,
488147,2020,12,99,0.76,28.0,37.0,0.0,37.0
488174,2020,29,1,1.0,2.0,2.0,0.0,2.0
488174,2020,29,2,1.0,2.0,2.0,0.0,2.0
488174,2020,29,99,1.0,4.0,4.0,0.0,4.0
488183,2020,21,1,0.5,2.0,4.0,0.0,4.0
488183,2020,21,2,,,,,
488183,2020,21,99,0.5,2.0,4.0,0.0,4.0
488192,2020,6,1,,,,,
488192,2020,6,2,0.88,37.0,42.0,0.0,42.0
488192,2020,6,99,0.88,37.0,42.0,0.0,42.0
488217,2020,21,1,0.91,80.0,88.0,0.0,88.0
488217,2020,21,2,,,,,
488217,2020,21,99,0.91,80.0,88.0,0.0,88.0
488226,2020,12,1,1.0,1.0,1.0,0.0,1.0
488226,2020,12,2,,,,,
488226,2020,12,99,1.0,1.0,1.0,0.0,1.0
488235,2020,29,1,1.0,1.0,1.0,0.0,1.0
488235,2020,29,2,,,,,
488235,2020,29,99,1.0,1.0,1.0,0.0,1.0
488253,2020,36,1,,,,,
488253,2020,36,2,,,,,
488253,2020,36,99,,0.0,0.0,0.0,0.0
488262,2020,10,1,0.86,6.0,7.0,0.0,7.0
488262,2020,10,2,0.71,5.0,7.0,0.0,7.0
488262,2020,10,99,0.79,11.0,14.0,0.0,14.0
488271,2020,53,1,0.92,87.0,95.0,0.0,95.0
488271,2020,53,2,,,,,
488271,2020,53,99,0.92,87.0,95.0,0.0,95.0
488280,2020,12,1,,,,,
488280,2020,12,2,,,,,
488280,2020,12,99,,0.0,0.0,0.0,0.0
488299,2020,48,1,1.0,7.0,7.0,0.0,7.0
488299,2020,48,2,0.4,4.0,10.0,0.0,10.0
488299,2020,48,99,0.65,11.0,17.0,0.0,17.0
488305,2020,36,1,0.95,20.0,21.0,0.0,21.0
488305,2020,36,2,,0.0,0.0,0.0,0.0
488305,2020,36,99,0.95,20.0,21.0,0.0,21.0
488314,2020,34,1,0.7,16.0,23.0,0.0,23.0
488314,2020,34,2,,,,,
488314,2020,34,99,0.7,16.0,23.0,0.0,23.0
488332,2020,12,1,0.53,10.0,19.0,0.0,19.0
488332,2020,12,2,,,,,
488332,2020,12,99,0.53,10.0,19.0,0.0,19.0
488350,2020,34,1,0.88,15.0,17.0,0.0,17.0
488350,2020,34,2,,,,,
488350,2020,34,99,0.88,15.0,17.0,0.0,17.0
488369,2020,42,1,1.0,3.0,3.0,0.0,3.0
488369,2020,42,2,,,,,
488369,2020,42,99,1.0,3.0,3.0,0.0,3.0
488378,2020,53,1,0.89,8.0,9.0,0.0,9.0
488378,2020,53,2,0.67,2.0,3.0,0.0,3.0
488378,2020,53,99,0.83,10.0,12.0,0.0,12.0
488396,2020,17,1,1.0,2.0,2.0,0.0,2.0
488396,2020,17,2,1.0,15.0,15.0,0.0,15.0
488396,2020,17,99,1.0,17.0,17.0,0.0,17.0
488411,2020,6,1,0.97,28.0,29.0,0.0,29.0
488411,2020,6,2,,,,,
488411,2020,6,99,0.97,28.0,29.0,0.0,29.0
488420,2020,18,1,,,,,
488420,2020,18,2,0.57,4.0,7.0,0.0,7.0
488420,2020,18,99,0.57,4.0,7.0,0.0,7.0
488439,2020,18,1,0.53,10.0,20.0,1.0,19.0
488439,2020,18,2,0.51,20.0,40.0,1.0,39.0
488439,2020,18,99,0.52,30.0,60.0,2.0,58.0
488448,2020,53,1,0.75,6.0,8.0,0.0,8.0
488448,2020,53,2,,0.0,0.0,0.0,0.0
488448,2020,53,99,0.75,6.0,8.0,0.0,8.0
488590,2020,41,1,1.0,5.0,5.0,0.0,5.0
488590,2020,41,2,,,,,
488590,2020,41,99,1.0,5.0,5.0,0.0,5.0
488651,2020,35,1,0.74,57.0,77.0,0.0,77.0
488651,2020,35,2,0.78,49.0,63.0,0.0,63.0
488651,2020,35,99,0.76,106.0,140.0,0.0,140.0
488679,2020,18,1,,0.0,0.0,0.0,0.0
488679,2020,18,2,,0.0,0.0,0.0,0.0
488679,2020,18,99,,0.0,0.0,0.0,0.0
488730,2020,48,1,0.62,495.0,802.0,0.0,802.0
488730,2020,48,2,0.39,216.0,553.0,0.0,553.0
488730,2020,48,99,0.52,711.0,1355.0,0.0,1355.0
488749,2020,24,1,0.87,53.0,61.0,0.0,61.0
488749,2020,24,2,0.77,10.0,13.0,0.0,13.0
488749,2020,24,99,0.85,63.0,74.0,0.0,74.0
488776,2020,18,1,,0.0,0.0,0.0,0.0
488776,2020,18,2,,0.0,0.0,0.0,0.0
488776,2020,18,99,,0.0,0.0,0.0,0.0
488785,2020,6,1,0.78,38.0,49.0,0.0,49.0
488785,2020,6,2,,0.0,0.0,0.0,0.0
488785,2020,6,99,0.78,38.0,49.0,0.0,49.0
488800,2020,6,1,,,,,
488800,2020,6,2,,,,,
488800,2020,6,99,,0.0,0.0,0.0,0.0
488828,2020,40,1,0.0,0.0,1.0,0.0,1.0
488828,2020,40,2,,,,,
488828,2020,40,99,0.0,0.0,1.0,0.0,1.0
488837,2020,26,1,,,,,
488837,2020,26,2,,,,,
488837,2020,26,99,,0.0,0.0,0.0,0.0
488846,2020,6,1,0.61,60.0,98.0,0.0,98.0
488846,2020,6,2,0.83,214.0,257.0,0.0,257.0
488846,2020,6,99,0.77,274.0,355.0,0.0,355.0
488891,2020,12,1,0.74,39.0,53.0,0.0,53.0
488891,2020,12,2,,,,,
488891,2020,12,99,0.74,39.0,53.0,0.0,53.0
488916,2020,1,1,0.88,14.0,16.0,0.0,16.0
488916,2020,1,2,,,,,
488916,2020,1,99,0.88,14.0,16.0,0.0,16.0
488925,2020,45,1,,,,,
488925,2020,45,2,,,,,
488925,2020,45,99,,0.0,0.0,0.0,0.0
488934,2020,40,1,0.83,133.0,160.0,0.0,160.0
488934,2020,40,2,0.66,116.0,176.0,0.0,176.0
488934,2020,40,99,0.74,249.0,336.0,0.0,336.0
488952,2020,39,1,0.83,44.0,53.0,0.0,53.0
488952,2020,39,2,,,,,
488952,2020,39,99,0.83,44.0,53.0,0.0,53.0
488961,2020,18,1,0.59,23.0,39.0,0.0,39.0
488961,2020,18,2,,,,,
488961,2020,18,99,0.59,23.0,39.0,0.0,39.0
488970,2020,26,1,0.96,22.0,23.0,0.0,23.0
488970,2020,26,2,,,,,
488970,2020,26,99,0.96,22.0,23.0,0.0,23.0
488989,2020,48,1,0.73,11.0,15.0,0.0,15.0
488989,2020,48,2,,0.0,0.0,0.0,0.0
488989,2020,48,99,0.73,11.0,15.0,0.0,15.0
488998,2020,16,1,0.85,35.0,41.0,0.0,41.0
488998,2020,16,2,,,,,
488998,2020,16,99,0.85,35.0,41.0,0.0,41.0
489122,2020,55,1,0.69,20.0,29.0,0.0,29.0
489122,2020,55,2,,0.0,0.0,0.0,0.0
489122,2020,55,99,0.69,20.0,29.0,0.0,29.0
489131,2020,55,1,0.64,9.0,14.0,0.0,14.0
489131,2020,55,2,,0.0,0.0,0.0,0.0
489131,2020,55,99,0.64,9.0,14.0,0.0,14.0
489140,2020,55,1,0.54,7.0,13.0,0.0,13.0
489140,2020,55,2,,,,,
489140,2020,55,99,0.54,7.0,13.0,0.0,13.0
489159,2020,45,1,0.75,9.0,12.0,0.0,12.0
489159,2020,45,2,0.78,7.0,9.0,0.0,9.0
489159,2020,45,99,0.76,16.0,21.0,0.0,21.0
489201,2020,6,1,0.7,568.0,808.0,0.0,808.0
489201,2020,6,2,0.43,182.0,422.0,0.0,422.0
489201,2020,6,99,0.61,750.0,1230.0,0.0,1230.0
489238,2020,12,1,0.79,38.0,48.0,0.0,48.0
489238,2020,12,2,0.72,13.0,18.0,0.0,18.0
489238,2020,12,99,0.77,51.0,66.0,0.0,66.0
489247,2020,49,1,1.0,3.0,3.0,0.0,3.0
489247,2020,49,2,0.8,4.0,5.0,0.0,5.0
489247,2020,49,99,0.88,7.0,8.0,0.0,8.0
489256,2020,72,1,0.99,201.0,204.0,0.0,204.0
489256,2020,72,2,1.0,4.0,4.0,0.0,4.0
489256,2020,72,99,0.99,205.0,208.0,0.0,208.0
489283,2020,48,1,0.84,143.0,171.0,0.0,171.0
489283,2020,48,2,,,,,
489283,2020,48,99,0.84,143.0,171.0,0.0,171.0
489344,2020,37,1,0.0,0.0,2.0,0.0,2.0
489344,2020,37,2,,0.0,0.0,0.0,0.0
489344,2020,37,99,0.0,0.0,2.0,0.0,2.0
489353,2020,6,1,,0.0,0.0,0.0,0.0
489353,2020,6,2,1.0,1.0,1.0,0.0,1.0
489353,2020,6,99,1.0,1.0,1.0,0.0,1.0
489371,2020,6,1,0.52,39.0,75.0,0.0,75.0
489371,2020,6,2,,,,,
489371,2020,6,99,0.52,39.0,75.0,0.0,75.0
489760,2020,6,1,0.87,53.0,61.0,0.0,61.0
489760,2020,6,2,,,,,
489760,2020,6,99,0.87,53.0,61.0,0.0,61.0
489779,2020,18,1,0.33,1.0,3.0,0.0,3.0
489779,2020,18,2,0.33,144.0,447.0,8.0,439.0
489779,2020,18,99,0.33,145.0,450.0,8.0,442.0
489812,2020,30,1,0.87,20.0,23.0,0.0,23.0
489812,2020,30,2,,,,,
489812,2020,30,99,0.87,20.0,23.0,0.0,23.0
489830,2020,5,1,0.53,9.0,17.0,0.0,17.0
489830,2020,5,2,,,,,
489830,2020,5,99,0.53,9.0,17.0,0.0,17.0
489937,2020,37,1,0.49,29.0,59.0,0.0,59.0
489937,2020,37,2,0.0,0.0,1.0,0.0,1.0
489937,2020,37,99,0.48,29.0,60.0,0.0,60.0
490018,2020,12,1,,,,,
490018,2020,12,2,,,,,
490018,2020,12,99,,0.0,0.0,0.0,0.0
490045,2020,6,1,,0.0,0.0,0.0,0.0
490045,2020,6,2,1.0,1.0,1.0,0.0,1.0
490045,2020,6,99,1.0,1.0,1.0,0.0,1.0
490054,2020,12,1,0.5,1.0,3.0,1.0,2.0
490054,2020,12,2,,0.0,0.0,0.0,0.0
490054,2020,12,99,0.5,1.0,3.0,1.0,2.0
490063,2020,6,1,0.7,19.0,27.0,0.0,27.0
490063,2020,6,2,,,,,
490063,2020,6,99,0.7,19.0,27.0,0.0,27.0
490081,2020,6,1,0.0,0.0,2.0,0.0,2.0
490081,2020,6,2,,0.0,0.0,0.0,0.0
490081,2020,6,99,0.0,0.0,2.0,0.0,2.0
490090,2020,12,1,0.86,12.0,14.0,0.0,14.0
490090,2020,12,2,0.75,12.0,16.0,0.0,16.0
490090,2020,12,99,0.8,24.0,30.0,0.0,30.0
490115,2020,47,1,0.84,16.0,19.0,0.0,19.0
490115,2020,47,2,,,,,
490115,2020,47,99,0.84,16.0,19.0,0.0,19.0
490124,2020,6,1,,0.0,0.0,0.0,0.0
490124,2020,6,2,,,,,
490124,2020,6,99,,0.0,0.0,0.0,0.0
490133,2020,6,1,0.74,160.0,215.0,0.0,215.0
490133,2020,6,2,,0.0,0.0,0.0,0.0
490133,2020,6,99,0.74,160.0,215.0,0.0,215.0
490142,2020,12,1,1.0,2.0,2.0,0.0,2.0
490142,2020,12,2,0.0,0.0,2.0,0.0,2.0
490142,2020,12,99,0.5,2.0,4.0,0.0,4.0
490151,2020,47,1,1.0,19.0,19.0,0.0,19.0
490151,2020,47,2,0.85,71.0,84.0,0.0,84.0
490151,2020,47,99,0.87,90.0,103.0,0.0,103.0
490160,2020,6,1,1.0,1.0,1.0,0.0,1.0
490160,2020,6,2,,,,,
490160,2020,6,99,1.0,1.0,1.0,0.0,1.0
490197,2020,6,1,1.0,3.0,3.0,0.0,3.0
490197,2020,6,2,,,,,
490197,2020,6,99,1.0,3.0,3.0,0.0,3.0
490203,2020,29,1,0.13,1.0,8.0,0.0,8.0
490203,2020,29,2,0.0,0.0,1.0,0.0,1.0
490203,2020,29,99,0.11,1.0,9.0,0.0,9.0
490212,2020,6,1,,0.0,0.0,0.0,0.0
490212,2020,6,2,,,,,
490212,2020,6,99,,0.0,0.0,0.0,0.0
490221,2020,13,1,0.86,6.0,7.0,0.0,7.0
490221,2020,13,2,0.89,8.0,9.0,0.0,9.0
490221,2020,13,99,0.88,14.0,16.0,0.0,16.0
490230,2020,13,1,0.86,6.0,11.0,4.0,7.0
490230,2020,13,2,0.5,1.0,2.0,0.0,2.0
490230,2020,13,99,0.78,7.0,13.0,4.0,9.0
490249,2020,34,1,,,,,
490249,2020,34,2,,,,,
490249,2020,34,99,,0.0,0.0,0.0,0.0
490258,2020,42,1,0.55,6.0,11.0,0.0,11.0
490258,2020,42,2,1.0,1.0,1.0,0.0,1.0
490258,2020,42,99,0.58,7.0,12.0,0.0,12.0
490267,2020,47,1,0.75,9.0,12.0,0.0,12.0
490267,2020,47,2,,0.0,0.0,0.0,0.0
490267,2020,47,99,0.75,9.0,12.0,0.0,12.0
490276,2020,36,1,0.9,28.0,31.0,0.0,31.0
490276,2020,36,2,,,,,
490276,2020,36,99,0.9,28.0,31.0,0.0,31.0
490285,2020,6,1,0.66,19.0,29.0,0.0,29.0
490285,2020,6,2,,,,,
490285,2020,6,99,0.66,19.0,29.0,0.0,29.0
490294,2020,53,1,0.77,49.0,64.0,0.0,64.0
490294,2020,53,2,0.78,7.0,9.0,0.0,9.0
490294,2020,53,99,0.77,56.0,73.0,0.0,73.0
490300,2020,34,1,1.0,12.0,12.0,0.0,12.0
490300,2020,34,2,1.0,5.0,5.0,0.0,5.0
490300,2020,34,99,1.0,17.0,17.0,0.0,17.0
490319,2020,34,1,0.14,1.0,7.0,0.0,7.0
490319,2020,34,2,,,,,
490319,2020,34,99,0.14,1.0,7.0,0.0,7.0
490328,2020,36,1,,,,,
490328,2020,36,2,,,,,
490328,2020,36,99,,0.0,0.0,0.0,0.0
490337,2020,6,1,0.0,0.0,3.0,0.0,3.0
490337,2020,6,2,0.0,0.0,2.0,0.0,2.0
490337,2020,6,99,0.0,0.0,5.0,0.0,5.0
490346,2020,36,1,0.97,29.0,30.0,0.0,30.0
490346,2020,36,2,,,,,
490346,2020,36,99,0.97,29.0,30.0,0.0,30.0
490382,2020,33,1,1.0,13.0,13.0,0.0,13.0
490382,2020,33,2,,,,,
490382,2020,33,99,1.0,13.0,13.0,0.0,13.0
490391,2020,12,1,0.94,16.0,17.0,0.0,17.0
490391,2020,12,2,,,,,
490391,2020,12,99,0.94,16.0,17.0,0.0,17.0
490407,2020,13,1,1.0,2.0,2.0,0.0,2.0
490407,2020,13,2,1.0,1.0,1.0,0.0,1.0
490407,2020,13,99,1.0,3.0,3.0,0.0,3.0
490416,2020,22,1,0.88,7.0,8.0,0.0,8.0
490416,2020,22,2,,,,,
490416,2020,22,99,0.88,7.0,8.0,0.0,8.0
490425,2020,48,1,0.93,41.0,44.0,0.0,44.0
490425,2020,48,2,,,,,
490425,2020,48,99,0.93,41.0,44.0,0.0,44.0
490434,2020,39,1,1.0,16.0,16.0,0.0,16.0
490434,2020,39,2,,,,,
490434,2020,39,99,1.0,16.0,16.0,0.0,16.0
490443,2020,51,1,,,,,
490443,2020,51,2,,,,,
490443,2020,51,99,,0.0,0.0,0.0,0.0
490452,2020,4,1,1.0,9.0,10.0,1.0,9.0
490452,2020,4,2,0.63,5.0,8.0,0.0,8.0
490452,2020,4,99,0.82,14.0,18.0,1.0,17.0
490461,2020,47,1,,,,,
490461,2020,47,2,,,,,
490461,2020,47,99,,0.0,0.0,0.0,0.0
490470,2020,47,1,,,,,
490470,2020,47,2,,,,,
490470,2020,47,99,,0.0,0.0,0.0,0.0
490489,2020,26,1,0.91,10.0,11.0,0.0,11.0
490489,2020,26,2,1.0,1.0,1.0,0.0,1.0
490489,2020,26,99,0.92,11.0,12.0,0.0,12.0
490498,2020,22,1,1.0,3.0,3.0,0.0,3.0
490498,2020,22,2,,,,,
490498,2020,22,99,1.0,3.0,3.0,0.0,3.0
490504,2020,36,1,0.33,2.0,6.0,0.0,6.0
490504,2020,36,2,,,,,
490504,2020,36,99,0.33,2.0,6.0,0.0,6.0
490513,2020,34,1,0.22,2.0,9.0,0.0,9.0
490513,2020,34,2,,,,,
490513,2020,34,99,0.22,2.0,9.0,0.0,9.0
490522,2020,48,1,0.08,1.0,13.0,0.0,13.0
490522,2020,48,2,,0.0,0.0,0.0,0.0
490522,2020,48,99,0.08,1.0,13.0,0.0,13.0
490531,2020,22,1,0.6,6.0,10.0,0.0,10.0
490531,2020,22,2,1.0,4.0,4.0,0.0,4.0
490531,2020,22,99,0.71,10.0,14.0,0.0,14.0
490540,2020,5,1,0.82,9.0,11.0,0.0,11.0
490540,2020,5,2,0.71,5.0,7.0,0.0,7.0
490540,2020,5,99,0.78,14.0,18.0,0.0,18.0
490559,2020,12,1,0.6,40.0,67.0,0.0,67.0
490559,2020,12,2,,,,,
490559,2020,12,99,0.6,40.0,67.0,0.0,67.0
490568,2020,26,1,0.81,35.0,43.0,0.0,43.0
490568,2020,26,2,,,,,
490568,2020,26,99,0.81,35.0,43.0,0.0,43.0
490674,2020,48,1,0.75,3.0,4.0,0.0,4.0
490674,2020,48,2,,,,,
490674,2020,48,99,0.75,3.0,4.0,0.0,4.0
490692,2020,39,1,0.88,7.0,8.0,0.0,8.0
490692,2020,39,2,,,,,
490692,2020,39,99,0.88,7.0,8.0,0.0,8.0
490717,2020,32,1,0.89,17.0,19.0,0.0,19.0
490717,2020,32,2,,,,,
490717,2020,32,99,0.89,17.0,19.0,0.0,19.0
490735,2020,48,1,0.77,69.0,90.0,0.0,90.0
490735,2020,48,2,,,,,
490735,2020,48,99,0.77,69.0,90.0,0.0,90.0
490744,2020,5,1,1.0,5.0,5.0,0.0,5.0
490744,2020,5,2,1.0,1.0,1.0,0.0,1.0
490744,2020,5,99,1.0,6.0,6.0,0.0,6.0
490753,2020,23,1,,,,,
490753,2020,23,2,,,,,
490753,2020,23,99,,0.0,0.0,0.0,0.0
490805,2020,18,1,0.71,852.0,1207.0,0.0,1207.0
490805,2020,18,2,0.54,15.0,28.0,0.0,28.0
490805,2020,18,99,0.7,867.0,1235.0,0.0,1235.0
490814,2020,26,1,0.8,20.0,25.0,0.0,25.0
490814,2020,26,2,,,,,
490814,2020,26,99,0.8,20.0,25.0,0.0,25.0
490832,2020,39,1,0.75,33.0,44.0,0.0,44.0
490832,2020,39,2,0.5,2.0,4.0,0.0,4.0
490832,2020,39,99,0.73,35.0,48.0,0.0,48.0
490841,2020,26,1,0.74,34.0,46.0,0.0,46.0
490841,2020,26,2,,,,,
490841,2020,26,99,0.74,34.0,46.0,0.0,46.0
490869,2020,34,1,0.49,18.0,37.0,0.0,37.0
490869,2020,34,2,,,,,
490869,2020,34,99,0.49,18.0,37.0,0.0,37.0
490878,2020,6,1,,0.0,0.0,0.0,0.0
490878,2020,6,2,,,,,
490878,2020,6,99,,0.0,0.0,0.0,0.0
490896,2020,34,1,,,,,
490896,2020,34,2,,,,,
490896,2020,34,99,,0.0,0.0,0.0,0.0
490948,2020,37,1,1.0,8.0,8.0,0.0,8.0
490948,2020,37,2,,,,,
490948,2020,37,99,1.0,8.0,8.0,0.0,8.0
490975,2020,12,1,0.65,17.0,26.0,0.0,26.0
490975,2020,12,2,0.5,1.0,2.0,0.0,2.0
490975,2020,12,99,0.64,18.0,28.0,0.0,28.0
491057,2020,36,1,0.67,2.0,3.0,0.0,3.0
491057,2020,36,2,,,,,
491057,2020,36,99,0.67,2.0,3.0,0.0,3.0
491066,2020,48,1,0.3,3.0,10.0,0.0,10.0
491066,2020,48,2,0.09,1.0,11.0,0.0,11.0
491066,2020,48,99,0.19,4.0,21.0,0.0,21.0
491075,2020,5,1,1.0,24.0,24.0,0.0,24.0
491075,2020,5,2,,,,,
491075,2020,5,99,1.0,24.0,24.0,0.0,24.0
491084,2020,22,1,0.39,15.0,38.0,0.0,38.0
491084,2020,22,2,,,,,
491084,2020,22,99,0.39,15.0,38.0,0.0,38.0
491136,2020,12,1,0.8,28.0,35.0,0.0,35.0
491136,2020,12,2,0.25,1.0,4.0,0.0,4.0
491136,2020,12,99,0.74,29.0,39.0,0.0,39.0
491145,2020,12,1,0.67,22.0,33.0,0.0,33.0
491145,2020,12,2,0.67,6.0,9.0,0.0,9.0
491145,2020,12,99,0.67,28.0,42.0,0.0,42.0
491181,2020,21,1,0.0,0.0,2.0,0.0,2.0
491181,2020,21,2,0.0,0.0,1.0,0.0,1.0
491181,2020,21,99,0.0,0.0,3.0,0.0,3.0
491215,2020,4,1,,,,,
491215,2020,4,2,,,,,
491215,2020,4,99,,0.0,0.0,0.0,0.0
491224,2020,55,1,1.0,1.0,1.0,0.0,1.0
491224,2020,55,2,1.0,4.0,4.0,0.0,4.0
491224,2020,55,99,1.0,5.0,5.0,0.0,5.0
491233,2020,28,1,0.78,7.0,9.0,0.0,9.0
491233,2020,28,2,0.0,0.0,1.0,0.0,1.0
491233,2020,28,99,0.7,7.0,10.0,0.0,10.0
491242,2020,41,1,0.63,5.0,8.0,0.0,8.0
491242,2020,41,2,,,,,
491242,2020,41,99,0.63,5.0,8.0,0.0,8.0
491251,2020,48,1,0.81,38.0,47.0,0.0,47.0
491251,2020,48,2,,,,,
491251,2020,48,99,0.81,38.0,47.0,0.0,47.0
491260,2020,53,1,0.23,3.0,13.0,0.0,13.0
491260,2020,53,2,0.57,8.0,14.0,0.0,14.0
491260,2020,53,99,0.41,11.0,27.0,0.0,27.0
491288,2020,55,1,,0.0,0.0,0.0,0.0
491288,2020,55,2,,0.0,0.0,0.0,0.0
491288,2020,55,99,,0.0,0.0,0.0,0.0
491297,2020,55,1,,0.0,0.0,0.0,0.0
491297,2020,55,2,,0.0,0.0,0.0,0.0
491297,2020,55,99,,0.0,0.0,0.0,0.0
491394,2020,48,1,0.6,3.0,5.0,0.0,5.0
491394,2020,48,2,,0.0,0.0,0.0,0.0
491394,2020,48,99,0.6,3.0,5.0,0.0,5.0
491446,2020,36,1,0.63,62.0,99.0,0.0,99.0
491446,2020,36,2,,,,,
491446,2020,36,99,0.63,62.0,99.0,0.0,99.0
491464,2020,6,1,0.48,16.0,33.0,0.0,33.0
491464,2020,6,2,,,,,
491464,2020,6,99,0.48,16.0,33.0,0.0,33.0
491473,2020,10,1,0.95,21.0,22.0,0.0,22.0
491473,2020,10,2,0.88,196.0,223.0,0.0,223.0
491473,2020,10,99,0.89,217.0,245.0,0.0,245.0
491482,2020,6,1,,,,,
491482,2020,6,2,,,,,
491482,2020,6,99,,0.0,0.0,0.0,0.0
491507,2020,6,1,,,,,
491507,2020,6,2,,,,,
491507,2020,6,99,,0.0,0.0,0.0,0.0
491525,2020,18,1,0.8,4.0,5.0,0.0,5.0
491525,2020,18,2,,0.0,0.0,0.0,0.0
491525,2020,18,99,0.8,4.0,5.0,0.0,5.0
491534,2020,12,1,,,,,
491534,2020,12,2,,,,,
491534,2020,12,99,,0.0,0.0,0.0,0.0
491543,2020,6,1,0.76,13.0,17.0,0.0,17.0
491543,2020,6,2,1.0,3.0,3.0,0.0,3.0
491543,2020,6,99,0.8,16.0,20.0,0.0,20.0
491552,2020,18,1,1.0,4.0,4.0,0.0,4.0
491552,2020,18,2,,,,,
491552,2020,18,99,1.0,4.0,4.0,0.0,4.0
491570,2020,13,1,1.0,23.0,23.0,0.0,23.0
491570,2020,13,2,,,,,
491570,2020,13,99,1.0,23.0,23.0,0.0,23.0
491589,2020,48,1,1.0,1.0,1.0,0.0,1.0
491589,2020,48,2,0.8,4.0,5.0,0.0,5.0
491589,2020,48,99,0.83,5.0,6.0,0.0,6.0
491598,2020,42,1,,,,,
491598,2020,42,2,,,,,
491598,2020,42,99,,0.0,0.0,0.0,0.0
491613,2020,34,1,0.72,13.0,18.0,0.0,18.0
491613,2020,34,2,,,,,
491613,2020,34,99,0.72,13.0,18.0,0.0,18.0
491622,2020,34,1,0.61,14.0,23.0,0.0,23.0
491622,2020,34,2,,,,,
491622,2020,34,99,0.61,14.0,23.0,0.0,23.0
491631,2020,24,1,1.0,3.0,3.0,0.0,3.0
491631,2020,24,2,,,,,
491631,2020,24,99,1.0,3.0,3.0,0.0,3.0
491640,2020,34,1,0.88,30.0,34.0,0.0,34.0
491640,2020,34,2,,,,,
491640,2020,34,99,0.88,30.0,34.0,0.0,34.0
491659,2020,6,1,0.78,76.0,97.0,0.0,97.0
491659,2020,6,2,,,,,
491659,2020,6,99,0.78,76.0,97.0,0.0,97.0
491668,2020,72,1,0.77,49.0,64.0,0.0,64.0
491668,2020,72,2,,,,,
491668,2020,72,99,0.77,49.0,64.0,0.0,64.0
491677,2020,42,1,0.0,0.0,33.0,0.0,33.0
491677,2020,42,2,0.09,3.0,33.0,0.0,33.0
491677,2020,42,99,0.05,3.0,66.0,0.0,66.0
491686,2020,4,1,0.11,1.0,10.0,1.0,9.0
491686,2020,4,2,,,,,
491686,2020,4,99,0.11,1.0,10.0,1.0,9.0
491695,2020,1,1,1.0,4.0,4.0,0.0,4.0
491695,2020,1,2,,,,,
491695,2020,1,99,1.0,4.0,4.0,0.0,4.0
491701,2020,16,1,,,,,
491701,2020,16,2,,,,,
491701,2020,16,99,,0.0,0.0,0.0,0.0
491710,2020,34,1,0.76,16.0,21.0,0.0,21.0
491710,2020,34,2,,,,,
491710,2020,34,99,0.76,16.0,21.0,0.0,21.0
491729,2020,28,1,0.25,1.0,4.0,0.0,4.0
491729,2020,28,2,,,,,
491729,2020,28,99,0.25,1.0,4.0,0.0,4.0
491738,2020,15,1,0.83,5.0,6.0,0.0,6.0
491738,2020,15,2,1.0,5.0,5.0,0.0,5.0
491738,2020,15,99,0.91,10.0,11.0,0.0,11.0
491747,2020,12,1,0.33,15.0,47.0,2.0,45.0
491747,2020,12,2,0.43,12.0,28.0,0.0,28.0
491747,2020,12,99,0.37,27.0,75.0,2.0,73.0
491756,2020,6,1,0.78,14.0,18.0,0.0,18.0
